"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","imported_at","match_type","match_value","prescore","score","genus"
"Neides muticus","Neides muticus",4,"National Center for Biotechnology Information","b5c1b990-2529-557a-ab08-3e0cf561bcf2","Neides","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Paraneoptera|Hemiptera|Prosorrhyncha|Heteroptera|Euheteroptera|Neoheteroptera|Panheteroptera|Pentatomomorpha|Lygaeoidea|Berytidae|Neides","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|clade|suborder|clade|clade|clade|infraorder|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33342|7524|33343|33345|33347|33349|33351|33357|33359|236388|238652","238652",0,"2024-01-09T22:14:42Z","6","Could only match genus","1|0|0",0.75,"Neides"
"Neidium alpinum","Neidium alpinum",4,"National Center for Biotechnology Information","d8b3ec11-6248-5d35-893c-e0896b1ab787","Neidium","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Naviculales|Neidiaceae|Neidium","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|33850|38748|432548|432550","432550",0,"2024-01-09T22:22:43Z","6","Could only match genus","1|0|0",0.75,"Neidium"
"Nemadus obliquus","Nemadus obliquus",4,"National Center for Biotechnology Information","153031ef-b219-5883-86ac-b46ec5f317f3","Nemadus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Leiodidae|Cholevinae|Nemadus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41085|75543|66535|144794|347404","347404",0,"2024-01-09T22:19:13Z","6","Could only match genus","1|0|0",0.75,"Nemadus"
"Nemertesia americana","Nemertesia americana",4,"National Center for Biotechnology Information","fc51195e-844b-558f-8a73-c1511b3e5db4","Nemertesia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Hydrozoa|Hydroidolina|Leptothecata|Plumulariidae|Nemertesia","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus","131567|2759|33154|33208|6072|6073|6074|37516|500008|308572|308618","308618",0,"2024-01-09T22:17:32Z","6","Could only match genus","1|0|0",0.75,"Nemertesia"
"Nemopoda cylindrica","Nemopoda cylindrica",4,"National Center for Biotechnology Information","07022a97-4294-5c3e-820d-8365936fe399","Nemopoda","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Sciomyzoidea|Sepsidae|Nemopoda","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade|||superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43738|43741|43750|137503|292386","292386",0,"2024-01-09T22:16:52Z","6","Could only match genus","1|0|0",0.75,"Nemopoda"
"Nemoura punctipennis","Nemoura punctipennis",4,"National Center for Biotechnology Information","6eb62e1b-e5db-5d48-9dee-22aed1b19d21","Nemoura","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Polyneoptera|Plecoptera|Nemouroidea|Nemouridae|Nemourinae|Nemoura","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33341|50622|70405|62802|143773|62803","62803",0,"2024-01-09T22:07:16Z","6","Could only match genus","1|0|0",0.75,"Nemoura"
"Neoantistea radula","Neoantistea radula",4,"National Center for Biotechnology Information","e60b4549-f91a-57ff-9083-7e8a5d7ab471","Neoantistea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae||Dictynoidea|Hahniidae|Neoantistea","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|subphylum|class|order|suborder|clade|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|6843|6854|6893|6905|74971|94020|134564|134567|388988","388988",0,"2024-01-09T22:20:57Z","6","Could only match genus","1|0|0",0.75,"Neoantistea"
"Neoclytus kirbyi","Neoclytus kirbyi",4,"National Center for Biotechnology Information","4f152c62-90d0-5894-9fc6-b394a4b1be5a","Neoclytus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Cerambycinae|Clytini|Neoclytus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|71528|34667|79510|79512|376229","376229",0,"2024-01-09T22:20:22Z","6","Could only match genus","1|0|0",0.75,"Neoclytus"
"Neocurtilla hexadactyla","Neocurtilla hexadactyla",4,"National Center for Biotechnology Information","57fcd523-13b8-55a1-82d1-961ada695b10","Neocurtilla","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Polyneoptera|Orthoptera|Ensifera|Gryllidea|Gryllotalpoidea|Gryllotalpidae|Gryllotalpinae|Neocurtilla","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33341|6993|6994|2174975|2174976|208677|208678|208708","208708",0,"2024-01-09T22:13:30Z","6","Could only match genus","1|0|0",0.75,"Neocurtilla"
"Neodilsea integra","Neodilsea integra",4,"National Center for Biotechnology Information","0774e097-e64e-5cca-a876-437f0f562867","Neodilsea","|Eukaryota|Rhodophyta|Florideophyceae|Rhodymeniophycidae|Gigartinales|Dumontiaceae|Neodilsea","|superkingdom|phylum|class|subclass|order|family|genus","131567|2759|2763|2806|2045261|28017|31415|142513","142513",0,"2024-01-09T22:10:39Z","6","Could only match genus","1|0|0",0.75,"Neodilsea"
"Neodiprion banksianae","Neodiprion banksianae",4,"National Center for Biotechnology Information","34643e24-dfa5-523d-be4f-32714e55bfe2","Neodiprion","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Hymenoptera|Tenthredinoidea|Diprionidae|Diprioninae|Neodiprion","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7399|85772|52632|410274|270857","270857",0,"2024-01-09T22:16:09Z","6","Could only match genus","1|0|0",0.75,"Neodiprion"
"Neoechinorhynchus rostratus","Neoechinorhynchus rostratus",4,"National Center for Biotechnology Information","240bbdee-e14b-5b5f-a749-1527f216f537","Neoechinorhynchus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Acanthocephala|Eoacanthocephala|Neoechinorhynchida|Neoechinorhynchidae|Neoechinorhynchus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|order|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|10232|45085|45086|45087|45088","45088",0,"2024-01-09T22:06:26Z","6","Could only match genus","1|0|0",0.75,"Neoechinorhynchus"
"Neoempheria digitalis","Neoempheria digitalis",4,"National Center for Biotechnology Information","0b849eb9-08b9-542e-922d-581f68fd59ea","Neoempheria","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Bibionomorpha|Sciaroidea|Mycetophilidae|Mycomyinae|Neoempheria","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43784|41830|29035|1784699|608686","608686",0,"2024-01-09T22:29:16Z","6","Could only match genus","1|0|0",0.75,"Neoempheria"
"Neogale frenata","Neogale frenata",4,"National Center for Biotechnology Information","47f6e008-5ebf-5742-afbb-1b7bc47c27aa","Neogale","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Laurasiatheria|Carnivora|Caniformia|Musteloidea|Mustelidae|Mustelinae|Neogale","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|clade|clade|clade|class|clade|clade|clade|superorder|order|suborder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|8287|1338369|32523|32524|40674|32525|9347|1437010|314145|33554|379584|3072906|9655|169418|2902005","2902005",0,"2024-01-09T23:55:31Z","6","Could only match genus","1|0|0",0.75,"Neogale"
"Neokolla gothica","Neokolla gothica",4,"National Center for Biotechnology Information","6dda74ca-86c3-5f45-9aa9-4ac328d91f3e","Neokolla","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Paraneoptera|Hemiptera|Auchenorrhyncha|Cicadomorpha|Membracoidea|Cicadellidae|Cicadellinae|Cicadellini|Neokolla","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33342|7524|1955247|33365|33368|30102|33370|565680|1465074","1465074",0,"2024-01-09T22:58:56Z","6","Could only match genus","1|0|0",0.75,"Neokolla"
"Neolasioptera farinosa","Neolasioptera farinosa",4,"National Center for Biotechnology Information","31dd1ff7-3027-5fe5-9c2d-a9810856eb9b","Neolasioptera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Bibionomorpha|Sciaroidea|Cecidomyiidae|Cecidomyiinae|Lasiopteridi|Alycaulini|Neolasioptera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily||tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43784|41830|33406|43793|52721|356842|1291705","1291705",0,"2024-01-09T22:52:00Z","6","Could only match genus","1|0|0",0.75,"Neolasioptera"
"Neoleptophlebia adoptiva","Neoleptophlebia adoptiva",4,"National Center for Biotechnology Information","406a1d44-91f5-5eb0-a62d-711e3221aeea","Neoleptophlebia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Palaeoptera|Ephemeroptera|Furcatergalia|Lanceolata|Leptophlebioidea|Leptophlebiidae|Leptophlebiinae|Neoleptophlebia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33339|30073|185812|185814|170979|89829|552430|2086631","2086631",0,"2024-01-09T23:23:21Z","6","Could only match genus","1|0|0",0.75,"Neoleptophlebia"
"Neoleria discolor","Neoleria discolor",4,"National Center for Biotechnology Information","0d1b6d7b-a908-58b4-b596-138c5dbdcff3","Neoleria","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Cyclorrhapha|Schizophora|Acalyptratae|Sphaeroceroidea|Heleomyzidae|Heleomyzinae|Neoleria","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|clade|||superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|480117|43738|43741|43751|219548|2331960|1714515","1714515",0,"2024-01-09T23:08:46Z","6","Could only match genus","1|0|0",0.75,"Neoleria"
"Neolygus clavigenitalis","Neolygus clavigenitalis",4,"National Center for Biotechnology Information","b775435a-6641-5cf4-a72b-8ec8f8963ca4","Neolygus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Paraneoptera|Hemiptera|Prosorrhyncha|Heteroptera|Euheteroptera|Neoheteroptera|Panheteroptera|Cimicomorpha|Cimicoidea|Miridae|Mirinae|Mirini|Neolygus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|clade|suborder|clade|clade|clade|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33342|7524|33343|33345|33347|33349|33351|33354|33355|30083|173680|236659|1545335","1545335",0,"2024-01-09T23:02:06Z","6","Could only match genus","1|0|0",0.75,"Neolygus"
"Neonemobius palustris","Neonemobius palustris",4,"National Center for Biotechnology Information","659a746a-1e66-564c-b3e8-7f95a647d9f7","Neonemobius","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Polyneoptera|Orthoptera|Ensifera|Gryllidea|Grylloidea|Gryllidae|Nemobiinae|Neonemobius","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33341|6993|6994|2174975|70906|6995|208663|1425311","1425311",0,"2024-01-09T22:57:19Z","6","Could only match genus","1|0|0",0.75,"Neonemobius"
"Neophylax nacatus","Neophylax nacatus",4,"National Center for Biotechnology Information","b485aa03-ed98-5eeb-8ffd-f0042056624d","Neophylax","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Trichoptera|Integripalpia|Plenitentoria|Limnephiloidea|Uenoidae|Thremmatinae|Neophylax","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|30263|93875|1683728|41033|177660|177664|177662","177662",0,"2024-01-09T22:12:10Z","6","Could only match genus","1|0|0",0.75,"Neophylax"
"Neoporphyra leucosticta","Neoporphyra leucosticta",4,"National Center for Biotechnology Information","696cf8db-4e87-52aa-ae2a-3a4a59ebda60","Neoporphyra","|Eukaryota|Rhodophyta|Bangiophyceae|Bangiales|Bangiaceae|Neoporphyra","|superkingdom|phylum|class|order|family|genus","131567|2759|2763|2797|29216|31345|2801325","2801325",0,"2024-01-09T23:51:36Z","6","Could only match genus","1|0|0",0.75,"Neoporphyra"
"Neoporus carolinus","Neoporus carolinus",4,"National Center for Biotechnology Information","f7c1df9c-51ff-5bbd-af4a-59a0bafef2ea","Neoporus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Adephaga|Dytiscoidea|Dytiscidae|Hydroporinae|Hydroporini|Neoporus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41071|535378|50515|107843|183385|107912","107912",0,"2024-01-09T22:09:07Z","6","Could only match genus","1|0|0",0.75,"Neoporus"
"Neoscona benjamina","Neoscona benjamina",4,"National Center for Biotechnology Information","b27e29d7-6eb7-5027-9477-c02a26517da0","Neoscona","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Araneae|Araneomorphae|Entelegynae|Orbiculariae|Araneoidea|Araneidae|Neoscona","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|subphylum|class|order|suborder|clade|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|6843|6854|6893|6905|74971|74974|74975|6913|258337","258337",0,"2024-01-09T22:15:34Z","6","Could only match genus","1|0|0",0.75,"Neoscona"
"Neosiphonia harveyi","Neosiphonia harveyi",4,"National Center for Biotechnology Information","064d9baa-3b09-56dc-bf67-292eb469d6ce","Neosiphonia","|Eukaryota|Rhodophyta|Florideophyceae|Rhodymeniophycidae|Ceramiales|Rhodomelaceae|Polysiphonioideae|Neosiphonia","|superkingdom|phylum|class|subclass|order|family|subfamily|genus","131567|2759|2763|2806|2045261|2802|2803|2008651|110919","110919",0,"2024-01-09T22:09:18Z","6","Could only match genus","1|0|0",0.75,"Neosiphonia"
"Neostempellina reissi","Neostempellina reissi",4,"National Center for Biotechnology Information","4b29dff5-7812-51e4-b34c-1fc1d1d8c85b","Neostempellina","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Culicomorpha|Chironomoidea|Chironomidae|Chironominae|Tanytarsini|Neostempellina","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43786|41828|7149|54970|72532|1085033","1085033",0,"2024-01-09T22:44:02Z","6","Could only match genus","1|0|0",0.75,"Neostempellina"
